"RelativePath","SizeBytes","ModifiedUtc","Category"
"_LEGACY_BUILDS\runtime\connector_runtime_manager\connector_runtime_manager_state.json","1501","2026-07-08T20:06:40.0000000Z","Connector"
"_LEGACY_BUILDS\runtime\learning_engine\learning_events.jsonl","0","2026-07-06T02:58:44.0000000Z","Intelligence"
"_LEGACY_BUILDS\runtime\learning_engine\learning_recommendations.json","2","2026-07-06T02:58:46.0000000Z","Intelligence"
"_LEGACY_BUILDS\runtime\learning_engine\learning_state.json","428","2026-07-06T02:58:46.0000000Z","Intelligence"
"_LEGACY_BUILDS\runtime\worker_dispatcher\worker_dispatcher_state.json","367","2026-07-08T19:30:38.0000000Z","Worker"
"_LEGACY_BUILDS\runtime\worker_registry\worker_registry_state.json","295","2026-07-08T19:30:38.0000000Z","Worker"
"_LEGACY_BUILDS\src\connectors\crmConnector.js","0","2026-07-03T20:05:02.0000000Z","Connector"
"_LEGACY_BUILDS\state\coo_business_state_engine_runtime.json","320","2026-07-08T19:30:44.0000000Z","Runtime"
"_LEGACY_BUILDS\state\coo_ceo_approval_queue.json","107","2026-07-06T02:58:46.0000000Z","Governance"
"_LEGACY_BUILDS\state\coo_executive_alerts.json","104","2026-07-06T02:58:46.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\state\digital_coo_autonomy_supervisor_state.json","788","2026-07-06T02:23:04.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\WEB\Dashboard.js","0","2026-06-29T18:43:06.0000000Z","Observability"
"_LEGACY_BUILDS\WEBSITE_OPS\WEBSITE_APPROVAL_QUEUE.csv","335","2026-06-20T22:54:38.0000000Z","Governance"
"_LEGACY_BUILDS\WEBSITE_OPS\WEBSITE_CHANGE_LOG.csv","67","2026-06-20T22:54:38.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\WEBSITE_OPS\WEBSITE_CHANGE_QUEUE.csv","778","2026-06-29T18:46:14.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\WEBSITE_OPS\WEBSITE_MASTER.csv","329","2026-06-20T22:54:36.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MERGED_REFERENCES\miles_instantly_connector\miles_instantly_connector\miles_os\dashboard\instantly_panel.py","760","2026-06-29T02:12:02.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MERGED_REFERENCES\miles_instantly_connector\miles_instantly_connector\tests\test_instantly_service.py","1449","2026-06-29T02:12:02.0000000Z","BusinessDomain"
"GOVERNANCE\ApprovalQueueEngine.js","5433","2026-07-09T00:09:18.0000000Z","Governance"
"GOVERNANCE\RunApprovalQueue.js","360","2026-07-09T00:09:18.0000000Z","Governance"
"GOVERNANCE\ApprovalCommand.js","2661","2026-07-09T00:14:50.0000000Z","Governance"
"EXECUTION\MarketingExecutionEngine.js","1950","2026-07-09T00:11:56.0000000Z","BusinessDomain"
"EXECUTION\RunMarketingExecutionEngine.js","375","2026-07-09T00:11:56.0000000Z","BusinessDomain"
"SCHEDULER\EnterpriseScheduler.js","3100","2026-07-09T00:18:42.0000000Z","Scheduler"
"SCHEDULER\RunSchedulerSmokeTest.js","665","2026-07-09T00:18:42.0000000Z","Scheduler"
"SCHEDULER\MarketingWorkflow.js","707","2026-07-09T00:19:28.0000000Z","BusinessDomain"
"SCHEDULER\RunMarketingWorkflow.js","795","2026-07-09T00:19:28.0000000Z","BusinessDomain"
"SCHEDULER\EnterpriseSchedulerLoader.js","1643","2026-07-09T00:24:50.0000000Z","Scheduler"
"SCHEDULER\RunDataDrivenScheduler.js","604","2026-07-09T00:24:50.0000000Z","Scheduler"
"DASHBOARDS\MarketingExecutiveDashboard.js","2874","2026-07-09T00:44:02.0000000Z","Observability"
"DASHBOARDS\RunMarketingExecutiveDashboard.js","1885","2026-07-09T00:32:14.0000000Z","Observability"
"EXECUTIVE\ExecutiveDecisionEngine.js","8017","2026-07-09T00:51:46.0000000Z","Governance"
"EXECUTIVE\RunExecutiveDecisionEngine.js","550","2026-07-09T00:37:44.0000000Z","Governance"
"EXECUTIVE\ExecutiveDecisionExecutor.js","3844","2026-07-09T00:40:40.0000000Z","Governance"
"EXECUTIVE\RunExecutiveDecisionExecutor.js","595","2026-07-09T00:40:40.0000000Z","Governance"
"runtime\connector_execution_log.jsonl","0","2026-07-10T00:59:05.5200000Z","Connector"
"runtime\connector_runtime_state.json","498","2026-07-10T17:35:42.0000000Z","Connector"
"runtime\workers\INSTANTLY_COO_WORKER\worker_state.json","928","2026-07-09T23:10:58.0000000Z","Worker"
"runtime\workers\TASK_EXECUTION_WORKER\worker_state.json","840","2026-07-10T03:29:50.0000000Z","Worker"
"runtime\instantly_coo\instantly_state.json","592","2026-07-10T03:13:28.0000000Z","BusinessDomain"
"runtime\instantly_coo\instantly_execution_log.jsonl","440","2026-07-10T03:13:28.0000000Z","BusinessDomain"
"runtime\instantly_coo\instantly_report.json","2","2026-07-09T23:10:58.0000000Z","Observability"
"runtime\worker_registry\worker_registry_state.json","319","2026-07-10T17:35:42.0000000Z","Worker"
"runtime\worker_registry\registered_workers.json","775","2026-07-10T17:35:42.0000000Z","Worker"
"runtime\worker_dispatcher\worker_dispatcher_state.json","375","2026-07-10T17:35:42.0000000Z","Worker"
"runtime\connector_runtime_manager\connector_runtime_manager_state.json","1534","2026-07-10T18:42:44.0000000Z","Connector"
"runtime\learning_engine\learning_events.jsonl","0","2026-07-10T00:59:05.6900000Z","Intelligence"
"runtime\learning_engine\learning_recommendations.json","2","2026-07-10T00:59:06.0000000Z","Intelligence"
"runtime\learning_engine\learning_state.json","428","2026-07-10T00:59:06.0000000Z","Intelligence"
"state\coo_ceo_approval_queue.json","107","2026-07-10T00:59:06.0000000Z","Governance"
"state\coo_executive_alerts.json","104","2026-07-10T00:59:06.0000000Z","BusinessDomain"
"state\coo_business_state_engine_runtime.json","320","2026-07-10T17:35:42.0000000Z","Runtime"
"learning\coo_business_state_learning_feed.json","448","2026-07-10T17:35:42.0000000Z","Intelligence"
"learning\coo_execution_learning_feed.json","421","2026-07-10T18:41:46.0000000Z","Intelligence"
